TRINITY_DN25969_c0_g2_i1.p1	sp|Q8R1C6|MET22_MOUSE	100.000	200	0	0	1	200	1	200	1.59e-146	415
TRINITY_DN25970_c0_g1_i5.p1	sp|Q99M01|SYFM_MOUSE	100.000	219	0	0	1	219	233	451	4.14e-162	458
TRINITY_DN25970_c0_g1_i6.p1	sp|Q99M01|SYFM_MOUSE	100.000	406	0	0	1	406	1	406	0.0	849
TRINITY_DN25970_c0_g1_i1.p1	sp|Q99M01|SYFM_MOUSE	100.000	302	0	0	1	302	1	302	0.0	632
TRINITY_DN25970_c0_g1_i3.p1	sp|Q99M01|SYFM_MOUSE	100.000	451	0	0	1	451	1	451	0.0	942
TRINITY_DN25912_c0_g1_i1.p1	sp|Q8BIQ3|ZNF2_MOUSE	100.000	131	0	0	1	131	76	206	6.46e-89	267
TRINITY_DN25912_c0_g1_i1.p1	sp|Q8BIQ3|ZNF2_MOUSE	61.702	47	18	0	85	131	328	374	3.62e-12	65.1
TRINITY_DN25912_c0_g1_i1.p1	sp|Q8BIQ3|ZNF2_MOUSE	70.270	37	11	0	95	131	254	290	9.64e-12	63.9
TRINITY_DN25912_c0_g1_i1.p1	sp|Q8BIQ3|ZNF2_MOUSE	50.000	54	20	1	85	131	349	402	1.14e-08	55.1
TRINITY_DN25912_c0_g1_i1.p1	sp|Q8BIQ3|ZNF2_MOUSE	50.000	54	20	1	85	131	265	318	2.84e-08	53.9
TRINITY_DN25912_c0_g1_i1.p1	sp|Q8BIQ3|ZNF2_MOUSE	45.763	59	30	1	75	131	288	346	3.54e-07	50.8
TRINITY_DN25971_c0_g1_i1.p1	sp|Q9WUF3|C8AP2_MOUSE	100.000	134	0	0	1	134	1792	1925	4.75e-83	268
TRINITY_DN25944_c0_g1_i1.p1	sp|Q8K4X7|PLCD_MOUSE	100.000	271	0	0	1	271	49	319	0.0	572
TRINITY_DN25992_c0_g1_i1.p1	sp|Q8BHT6|B3GLT_MOUSE	100.000	310	0	0	3	312	1	310	0.0	637
TRINITY_DN74122_c0_g1_i1.p1	sp|Q9Z0F4|CIB1_MOUSE	100.000	191	0	0	1	191	1	191	3.95e-137	383
TRINITY_DN74190_c0_g1_i1.p1	sp|Q9WTP7|KAD3_MOUSE	100.000	227	0	0	1	227	1	227	2.03e-169	468
TRINITY_DN74182_c0_g1_i1.p1	sp|Q9CQT9|RCAF1_MOUSE	100.000	129	0	0	55	183	1	129	2.01e-91	265
TRINITY_DN74175_c0_g1_i1.p1	sp|Q9CYN2|SPCS2_MOUSE	100.000	226	0	0	4	229	1	226	3.19e-167	462
TRINITY_DN74124_c0_g1_i1.p1	sp|Q149C2|MIPT3_MOUSE	100.000	408	0	0	1	408	218	625	0.0	808
TRINITY_DN74114_c0_g1_i1.p1	sp|Q66T02|PKHG5_MOUSE	100.000	452	0	0	1	452	461	912	0.0	926
TRINITY_DN74174_c0_g1_i1.p1	sp|P62168|NCS1_RAT	100.000	190	0	0	49	238	1	190	1.24e-139	392
TRINITY_DN74180_c0_g1_i1.p1	sp|O55022|PGRC1_MOUSE	100.000	195	0	0	1	195	1	195	8.81e-142	395
TRINITY_DN74120_c0_g1_i1.p1	sp|Q6P9Q4|FHOD1_MOUSE	99.490	196	1	0	1	196	384	579	5.66e-125	383
TRINITY_DN74104_c0_g1_i1.p1	sp|Q9R0N3|SYT11_MOUSE	100.000	411	0	0	1	411	20	430	0.0	848
TRINITY_DN74141_c0_g1_i1.p1	sp|Q9D845|TEX9_MOUSE	95.333	150	6	1	1	149	46	195	2.54e-101	298
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	82.471	1198	82	8	2	1072	328	1524	0.0	1925
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	25.105	952	579	33	79	965	1171	2053	5.92e-33	142
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	25.754	431	215	12	32	452	1454	1789	5.96e-21	103
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	24.812	399	240	10	53	442	1338	1685	5.14e-16	87.4
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	25.195	385	199	14	61	439	148	449	2.08e-14	82.4
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	24.686	478	272	16	2	455	215	628	1.95e-13	79.0
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	27.628	333	196	13	767	1068	1347	1665	7.56e-13	77.0
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	21.730	497	272	12	611	1070	1611	2027	2.39e-12	75.5
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	24.419	344	195	11	750	1068	129	432	7.70e-11	70.5
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	29.834	181	102	5	894	1069	148	308	1.05e-09	67.0
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	39.535	86	45	2	53	135	1972	2053	3.97e-08	61.6
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	22.564	390	222	14	603	967	128	462	9.27e-07	57.0
TRINITY_DN74195_c0_g1_i1.p1	sp|O55164|MPDZ_RAT	34.286	105	63	2	37	140	1694	1793	1.41e-06	56.6
TRINITY_DN74143_c0_g1_i1.p1	sp|Q80Z10|ASTN2_MOUSE	99.034	414	0	1	1	410	498	911	0.0	861
TRINITY_DN75602_c0_g1_i1.p1	sp|Q6J1I7|RN166_RAT	100.000	237	0	0	25	261	1	237	2.73e-177	490
TRINITY_DN75630_c0_g1_i1.p1	sp|P06686|AT1A2_RAT	99.726	365	1	0	1	365	323	687	0.0	754
TRINITY_DN75661_c0_g1_i1.p1	sp|Q9EPS3|GLCE_MOUSE	100.000	594	0	0	1	594	1	594	0.0	1243
TRINITY_DN75603_c0_g1_i1.p1	sp|Q8VEA4|MIA40_MOUSE	100.000	139	0	0	56	194	1	139	2.48e-102	293
TRINITY_DN75687_c0_g1_i1.p1	sp|Q0VGM9|RTEL1_MOUSE	100.000	153	0	0	1	153	739	891	6.18e-98	309
TRINITY_DN75618_c0_g1_i1.p1	sp|P03364|POL_SMRVH	38.889	90	46	2	20	100	1743	1832	2.38e-13	67.4
TRINITY_DN75681_c0_g1_i1.p1	sp|Q8BG48|ST17B_MOUSE	100.000	317	0	0	1	317	56	372	0.0	657
TRINITY_DN75668_c0_g1_i1.p1	sp|Q8BPM6|RIC3_MOUSE	100.000	106	0	0	1	106	186	291	4.84e-71	218
TRINITY_DN56652_c0_g1_i1.p1	sp|Q80XZ4|I22R1_MOUSE	100.000	121	0	0	1	121	254	374	1.54e-76	239
TRINITY_DN56659_c0_g1_i1.p1	sp|Q6NXK2|ZN532_MOUSE	93.496	123	4	1	10	132	772	890	6.41e-64	213
TRINITY_DN56663_c0_g1_i1.p1	sp|Q6PL18|ATAD2_HUMAN	78.082	219	28	2	1	200	131	348	3.37e-97	310
TRINITY_DN56623_c0_g1_i1.p2	sp|Q9JIG4|PPR3F_MOUSE	100.000	122	0	0	1	122	101	222	6.64e-76	242
TRINITY_DN44975_c0_g1_i1.p1	sp|Q8R107|PRLD1_MOUSE	100.000	217	0	0	1	217	1	217	1.26e-163	452
TRINITY_DN44902_c0_g1_i1.p1	sp|O35219|KCNH2_MOUSE	100.000	145	0	0	1	145	995	1139	6.62e-91	288
TRINITY_DN44998_c0_g1_i1.p1	sp|Q69ZZ9|K0754_MOUSE	100.000	191	0	0	2	192	354	544	1.32e-130	392
TRINITY_DN44966_c0_g1_i1.p1	sp|Q32MD9|CDON_MOUSE	100.000	431	0	0	1	431	158	588	0.0	890
TRINITY_DN44931_c0_g1_i1.p1	sp|Q9CR33|MANS1_MOUSE	100.000	414	0	0	1	414	1	414	0.0	843
TRINITY_DN44923_c0_g1_i1.p1	sp|Q91WL5|CP4CA_MOUSE	100.000	194	0	0	1	194	62	255	3.10e-143	411
TRINITY_DN44919_c0_g1_i1.p1	sp|P25206|MCM3_MOUSE	100.000	112	0	0	4	115	1	112	1.18e-71	231
TRINITY_DN44984_c0_g1_i1.p1	sp|Q8C8R3|ANK2_MOUSE	96.020	201	0	1	1	193	196	396	2.82e-124	389
TRINITY_DN44984_c0_g1_i1.p1	sp|Q8C8R3|ANK2_MOUSE	44.920	187	103	0	1	187	501	687	5.04e-42	153
TRINITY_DN44984_c0_g1_i1.p1	sp|Q8C8R3|ANK2_MOUSE	43.455	191	108	0	1	191	567	757	4.48e-41	150
TRINITY_DN44984_c0_g1_i1.p1	sp|Q8C8R3|ANK2_MOUSE	44.792	192	106	0	1	192	435	626	3.58e-38	142
TRINITY_DN44984_c0_g1_i1.p1	sp|Q8C8R3|ANK2_MOUSE	42.105	190	110	0	1	190	600	789	1.91e-37	140
TRINITY_DN44984_c0_g1_i1.p1	sp|Q8C8R3|ANK2_MOUSE	40.526	190	113	0	1	190	534	723	4.75e-36	136
TRINITY_DN44984_c0_g1_i1.p1	sp|Q8C8R3|ANK2_MOUSE	39.474	190	115	0	1	190	336	525	3.11e-31	122
TRINITY_DN44984_c0_g1_i1.p1	sp|Q8C8R3|ANK2_MOUSE	38.021	192	119	0	1	192	303	494	2.44e-28	114
TRINITY_DN44984_c0_g1_i1.p1	sp|Q8C8R3|ANK2_MOUSE	35.567	194	113	2	1	186	68	257	4.11e-26	108
TRINITY_DN44984_c0_g1_i1.p1	sp|Q8C8R3|ANK2_MOUSE	36.129	155	99	0	37	191	38	192	1.18e-24	103
TRINITY_DN44957_c0_g1_i1.p1	sp|Q8BIQ8|ZN770_MOUSE	100.000	238	0	0	1	238	264	501	1.39e-170	489
TRINITY_DN32757_c0_g1_i1.p1	sp|Q811I0|ATPF1_MOUSE	100.000	105	0	0	1	105	220	324	2.50e-71	218
TRINITY_DN32732_c0_g1_i1.p1	sp|Q6XVN8|MLP3A_RAT	100.000	121	0	0	1	121	1	121	1.14e-86	250
TRINITY_DN32789_c0_g1_i1.p1	sp|Q684R7|FREM1_MOUSE	100.000	182	0	0	1	182	989	1170	3.38e-122	382
TRINITY_DN32789_c0_g1_i1.p1	sp|Q684R7|FREM1_MOUSE	25.698	179	108	7	5	182	1137	1291	1.90e-06	50.8
TRINITY_DN32789_c0_g1_i1.p1	sp|Q684R7|FREM1_MOUSE	31.579	133	78	5	50	182	791	910	3.22e-06	50.1
TRINITY_DN32749_c0_g1_i1.p1	sp|Q2PZL6|FAT4_MOUSE	100.000	120	0	0	1	120	4095	4214	3.24e-85	273
TRINITY_DN32767_c0_g1_i1.p1	sp|Q8CB62|CNTRB_MOUSE	100.000	233	0	0	1	233	655	887	2.81e-163	476
TRINITY_DN2257_c0_g1_i1.p1	sp|P17095|HMGA1_MOUSE	100.000	107	0	0	1	107	1	107	4.53e-66	197
TRINITY_DN2296_c0_g1_i5.p1	sp|Q14C51|PTCD3_MOUSE	99.816	543	1	0	3	545	1	543	0.0	1132
TRINITY_DN2296_c0_g1_i40.p1	sp|Q14C51|PTCD3_MOUSE	99.751	402	1	0	1	402	142	543	0.0	838
TRINITY_DN2296_c0_g1_i31.p2	sp|Q14C51|PTCD3_MOUSE	99.174	121	1	0	1	121	423	543	6.36e-81	253
TRINITY_DN2296_c0_g1_i32.p1	sp|Q14C51|PTCD3_MOUSE	96.685	543	1	1	3	528	1	543	0.0	1083
TRINITY_DN2296_c0_g2_i2.p1	sp|Q9EP52|TWSG1_MOUSE	100.000	222	0	0	1	222	1	222	2.54e-165	457
TRINITY_DN2211_c0_g1_i7.p1	sp|Q8VHE0|SEC63_MOUSE	95.862	580	21	1	1	580	1	577	0.0	1140
TRINITY_DN2211_c0_g1_i1.p1	sp|Q8VHE0|SEC63_MOUSE	96.825	189	3	2	3	188	329	517	4.54e-124	371
TRINITY_DN2211_c0_g1_i1.p2	sp|Q8VHE0|SEC63_MOUSE	100.000	117	0	0	23	139	219	335	1.79e-75	241
TRINITY_DN2211_c0_g1_i8.p1	sp|Q8VHE0|SEC63_MOUSE	99.756	410	1	0	1	410	141	550	0.0	845
TRINITY_DN2211_c0_g1_i17.p1	sp|Q8VHE0|SEC63_MOUSE	96.447	788	0	1	1	788	1	760	0.0	1556
TRINITY_DN2211_c0_g1_i10.p1	sp|Q8VHE0|SEC63_MOUSE	95.679	648	0	1	1	648	141	760	0.0	1261
TRINITY_DN2203_c0_g1_i5.p1	sp|Q80YR4|ZN598_MOUSE	100.000	908	0	0	21	928	1	908	0.0	1853
TRINITY_DN2203_c0_g1_i6.p1	sp|Q80YR4|ZN598_MOUSE	99.301	429	3	0	21	449	1	429	0.0	887
TRINITY_DN2203_c0_g1_i3.p1	sp|Q80YR4|ZN598_MOUSE	100.000	685	0	0	11	695	224	908	0.0	1376
TRINITY_DN2279_c1_g1_i1.p1	sp|Q80Z96|VANG1_MOUSE	100.000	526	0	0	1	526	1	526	0.0	1088
TRINITY_DN2279_c0_g1_i5.p1	sp|Q9EQJ9|MAGI3_MOUSE	100.000	108	0	0	1	108	1	108	7.32e-68	225
TRINITY_DN2279_c0_g1_i2.p1	sp|Q9EQJ9|MAGI3_MOUSE	99.932	1476	1	0	1	1476	1	1476	0.0	3038
TRINITY_DN2279_c0_g1_i8.p1	sp|Q9EQJ9|MAGI3_MOUSE	99.886	881	1	0	1	881	231	1111	0.0	1831
TRINITY_DN2279_c0_g1_i11.p1	sp|Q9EQJ9|MAGI3_MOUSE	100.000	617	0	0	1	617	261	877	0.0	1298
TRINITY_DN2279_c0_g1_i11.p1	sp|Q9EQJ9|MAGI3_MOUSE	99.814	537	1	0	618	1154	940	1476	0.0	1081
TRINITY_DN2279_c0_g1_i11.p1	sp|Q9EQJ9|MAGI3_MOUSE	39.394	66	40	0	703	768	416	481	3.88e-06	55.1
TRINITY_DN2279_c0_g1_i11.p1	sp|Q9EQJ9|MAGI3_MOUSE	39.394	66	40	0	156	221	1025	1090	4.18e-06	55.1
TRINITY_DN2230_c0_g1_i6.p1	sp|P97305|NFAC3_MOUSE	97.681	1035	23	1	1	1035	1	1034	0.0	2037
TRINITY_DN2230_c0_g1_i2.p1	sp|P97305|NFAC3_MOUSE	96.257	561	20	1	1	561	1	560	0.0	1018
TRINITY_DN2230_c0_g1_i2.p2	sp|P97305|NFAC3_MOUSE	99.344	457	3	0	1	457	618	1074	0.0	910
TRINITY_DN2230_c0_g1_i8.p1	sp|P97305|NFAC3_MOUSE	97.767	1075	23	1	1	1075	1	1074	0.0	2118
TRINITY_DN2262_c0_g1_i1.p1	sp|Q810L4|TM39B_MOUSE	99.713	348	1	0	24	371	145	492	0.0	717
TRINITY_DN2262_c0_g1_i2.p1	sp|Q810L4|TM39B_MOUSE	100.000	158	0	0	1	158	335	492	3.66e-112	330
TRINITY_DN2262_c0_g1_i3.p1	sp|Q810L4|TM39B_MOUSE	100.000	492	0	0	36	527	1	492	0.0	1017
TRINITY_DN2292_c0_g1_i2.p1	sp|O54918|B2L11_MOUSE	53.548	155	16	3	73	171	1	155	1.79e-37	130
TRINITY_DN2292_c0_g1_i3.p1	sp|O54918|B2L11_MOUSE	100.000	155	0	0	73	227	1	155	4.08e-108	311
TRINITY_DN2297_c0_g1_i2.p1	sp|P03975|IGEB_MOUSE	76.531	98	22	1	3	100	9	105	5.34e-37	133
TRINITY_DN2297_c0_g1_i3.p1	sp|P03975|IGEB_MOUSE	76.415	106	24	1	4	109	1	105	4.16e-41	145
TRINITY_DN2213_c0_g1_i1.p1	sp|Q92599|SEPT8_HUMAN	97.174	460	12	1	21	480	1	459	0.0	922
TRINITY_DN2213_c0_g1_i1.p2	sp|Q6ZMN8|CCNI2_HUMAN	81.250	32	5	1	1	32	301	331	1.14e-06	50.4
TRINITY_DN2299_c0_g1_i6.p1	sp|P53995|APC1_MOUSE	99.711	346	1	0	18	363	1599	1944	0.0	718
TRINITY_DN2299_c0_g1_i7.p1	sp|P53995|APC1_MOUSE	99.886	875	1	0	1	875	1	875	0.0	1809
TRINITY_DN2299_c0_g1_i1.p1	sp|P53995|APC1_MOUSE	98.805	837	8	1	1	835	1	837	0.0	1701
TRINITY_DN2299_c0_g1_i3.p1	sp|P53995|APC1_MOUSE	99.949	1944	1	0	1	1944	1	1944	0.0	4024
TRINITY_DN2299_c0_g1_i9.p1	sp|P53995|APC1_MOUSE	100.000	159	0	0	1	159	1786	1944	1.01e-105	334
TRINITY_DN2299_c0_g1_i18.p1	sp|P53995|APC1_MOUSE	97.841	1806	1	1	59	1864	177	1944	0.0	3632
TRINITY_DN2299_c0_g1_i18.p2	sp|P53995|APC1_MOUSE	95.364	151	3	1	1	147	1	151	1.17e-93	299
TRINITY_DN2299_c0_g1_i19.p1	sp|P53995|APC1_MOUSE	100.000	207	0	0	1	207	1393	1599	5.03e-138	427
TRINITY_DN2299_c0_g1_i15.p1	sp|P53995|APC1_MOUSE	99.874	795	1	0	1	795	1	795	0.0	1635
TRINITY_DN2299_c0_g1_i12.p1	sp|P53995|APC1_MOUSE	100.000	257	0	0	7	263	1507	1763	1.17e-175	533
TRINITY_DN2299_c0_g1_i13.p1	sp|P53995|APC1_MOUSE	100.000	191	0	0	1	191	1316	1506	2.34e-129	402
TRINITY_DN2299_c0_g1_i10.p1	sp|P53995|APC1_MOUSE	99.947	1874	1	0	12	1885	71	1944	0.0	3879
TRINITY_DN2259_c0_g1_i1.p1	sp|P50136|ODBA_MOUSE	99.176	364	3	0	1	364	79	442	0.0	762
TRINITY_DN2259_c0_g1_i2.p1	sp|P50136|ODBA_MOUSE	99.321	442	3	0	5	446	1	442	0.0	920
TRINITY_DN2287_c0_g1_i1.p1	sp|Q8K2Z8|UB2Q2_MOUSE	100.000	255	0	0	1	255	124	378	0.0	524
TRINITY_DN2287_c0_g1_i3.p1	sp|Q8K2Z8|UB2Q2_MOUSE	100.000	378	0	0	78	455	1	378	0.0	782
TRINITY_DN2205_c0_g1_i6.p1	sp|Q969Y0|NXPE3_HUMAN	88.551	559	64	0	1	559	1	559	0.0	1014
TRINITY_DN2205_c0_g1_i1.p1	sp|Q969Y0|NXPE3_HUMAN	88.551	559	64	0	1	559	1	559	0.0	1014
TRINITY_DN2205_c0_g1_i2.p1	sp|Q969Y0|NXPE3_HUMAN	88.551	559	64	0	1	559	1	559	0.0	1014
TRINITY_DN2205_c0_g1_i8.p1	sp|Q969Y0|NXPE3_HUMAN	88.551	559	64	0	1	559	1	559	0.0	1014
TRINITY_DN2205_c0_g1_i9.p1	sp|Q969Y0|NXPE3_HUMAN	85.172	580	65	1	1	580	1	559	0.0	1002
TRINITY_DN2288_c0_g2_i1.p1	sp|P04022|GAG_SRV1	50.698	215	105	1	7	221	300	513	1.08e-69	228
TRINITY_DN2288_c0_g2_i2.p1	sp|P04022|GAG_SRV1	48.372	215	110	1	7	221	300	513	6.58e-65	216
TRINITY_DN2217_c0_g1_i1.p1	sp|Q80YQ2|MED23_MOUSE	100.000	1367	0	0	22	1388	1	1367	0.0	2841
TRINITY_DN2255_c0_g1_i2.p1	sp|Q9CQU8|IMP1L_MOUSE	100.000	166	0	0	1	166	1	166	5.48e-122	343
TRINITY_DN2255_c0_g1_i3.p1	sp|Q9CQU8|IMP1L_MOUSE	100.000	108	0	0	1	108	1	108	2.09e-75	223
TRINITY_DN2258_c0_g1_i4.p1	sp|Q8BYM8|SYCM_MOUSE	98.848	434	5	0	7	440	118	551	0.0	893
TRINITY_DN2258_c0_g1_i4.p3	sp|Q8BYM8|SYCM_MOUSE	97.619	126	3	0	23	148	1	126	4.15e-84	259
TRINITY_DN2258_c0_g1_i5.p1	sp|Q8BYM8|SYCM_MOUSE	98.305	118	2	0	23	140	1	118	5.97e-78	244
TRINITY_DN2258_c0_g1_i6.p1	sp|Q8BYM8|SYCM_MOUSE	100.000	435	0	0	1	435	117	551	0.0	906
TRINITY_DN2258_c0_g1_i6.p2	sp|Q8BYM8|SYCM_MOUSE	99.683	315	0	1	23	337	1	314	0.0	658
TRINITY_DN2258_c0_g1_i7.p1	sp|Q8BYM8|SYCM_MOUSE	91.544	272	0	1	1	272	303	551	1.00e-175	498
TRINITY_DN2258_c0_g1_i3.p1	sp|Q8BYM8|SYCM_MOUSE	98.848	434	5	0	7	440	118	551	0.0	893
TRINITY_DN2258_c0_g1_i3.p5	sp|Q8BYM8|SYCM_MOUSE	84.146	82	7	2	52	127	45	126	3.19e-39	140
TRINITY_DN2293_c0_g1_i4.p1	sp|Q3TPX4|EXOC5_MOUSE	100.000	432	0	0	1	432	1	432	0.0	888
TRINITY_DN2293_c0_g1_i5.p1	sp|Q3TPX4|EXOC5_MOUSE	99.554	672	3	0	31	702	37	708	0.0	1377
TRINITY_DN2293_c0_g1_i7.p1	sp|Q3TPX4|EXOC5_MOUSE	100.000	708	0	0	1	708	1	708	0.0	1465
TRINITY_DN2293_c0_g1_i31.p1	sp|Q3TPX4|EXOC5_MOUSE	100.000	532	0	0	8	539	177	708	0.0	1102
TRINITY_DN2293_c0_g1_i31.p2	sp|O00471|EXOC5_HUMAN	99.359	156	1	0	1	156	1	156	2.40e-107	324
TRINITY_DN2293_c0_g1_i17.p1	sp|Q3TPX4|EXOC5_MOUSE	94.492	708	0	1	1	669	1	708	0.0	1362
TRINITY_DN2293_c0_g1_i38.p1	sp|Q3TPX4|EXOC5_MOUSE	100.000	405	0	0	1	405	134	538	0.0	832
TRINITY_DN2244_c0_g1_i4.p1	sp|O35973|PER1_MOUSE	100.000	1291	0	0	1	1291	1	1291	0.0	2591
TRINITY_DN2244_c0_g1_i5.p1	sp|O35973|PER1_MOUSE	100.000	1291	0	0	1	1291	1	1291	0.0	2591
TRINITY_DN2244_c0_g1_i7.p1	sp|Q8CHI5|PER1_RAT	88.415	164	16	2	1	164	405	565	1.86e-90	290
TRINITY_DN2244_c0_g1_i1.p1	sp|O35973|PER1_MOUSE	100.000	990	0	0	24	1013	302	1291	0.0	1985
TRINITY_DN2244_c0_g1_i1.p4	sp|O35973|PER1_MOUSE	100.000	126	0	0	1	126	177	302	3.03e-84	270
TRINITY_DN2244_c0_g1_i3.p1	sp|O35973|PER1_MOUSE	100.000	1097	0	0	1	1097	195	1291	0.0	2209
TRINITY_DN2269_c0_g1_i1.p1	sp|Q61493|REV3L_MOUSE	100.000	460	0	0	1	460	2663	3122	0.0	960
TRINITY_DN2269_c0_g1_i2.p1	sp|Q61493|REV3L_MOUSE	99.497	199	1	0	1	199	2663	2861	1.60e-132	414
TRINITY_DN2232_c0_g1_i1.p1	sp|Q8BKE6|CP20A_MOUSE	100.000	360	0	0	1	360	103	462	0.0	739
TRINITY_DN2232_c0_g1_i2.p1	sp|Q6UW02|CP20A_HUMAN	95.833	96	4	0	17	112	1	96	5.24e-63	201
TRINITY_DN2232_c0_g1_i3.p1	sp|Q8BKE6|CP20A_MOUSE	100.000	462	0	0	17	478	1	462	0.0	949
TRINITY_DN2232_c0_g2_i9.p1	sp|Q6A4L0|S22AD_MOUSE	100.000	551	0	0	1	551	1	551	0.0	1122
TRINITY_DN2232_c0_g2_i1.p1	sp|Q6A4L0|S22AD_MOUSE	100.000	551	0	0	1	551	1	551	0.0	1122
TRINITY_DN2232_c0_g2_i5.p1	sp|Q9CXL1|TM50A_MOUSE	100.000	157	0	0	1	157	1	157	1.82e-113	321
TRINITY_DN2232_c0_g2_i7.p1	sp|Q9CPV4|GLOD4_MOUSE	100.000	298	0	0	18	315	1	298	0.0	620
TRINITY_DN2232_c0_g2_i6.p1	sp|Q9CXL1|TM50A_MOUSE	100.000	157	0	0	1	157	1	157	1.82e-113	321
TRINITY_DN2232_c1_g1_i1.p1	sp|Q8VEK6|ING3_MOUSE	94.299	421	0	1	20	416	1	421	0.0	815
TRINITY_DN2232_c1_g1_i2.p1	sp|Q8VEK6|ING3_MOUSE	100.000	421	0	0	20	440	1	421	0.0	882
TRINITY_DN2232_c2_g1_i2.p1	sp|Q8CHC4|SYNJ1_MOUSE	99.407	506	0	1	26	531	1	503	0.0	1055
TRINITY_DN2232_c2_g1_i3.p1	sp|Q8CHC4|SYNJ1_MOUSE	96.195	1577	0	4	26	1545	1	1574	0.0	3083
TRINITY_DN2209_c0_g1_i1.p1	sp|Q8VC19|HEM1_MOUSE	100.000	642	0	0	1	642	1	642	0.0	1342
TRINITY_DN2209_c0_g1_i2.p1	sp|Q8VC19|HEM1_MOUSE	98.896	453	5	0	1	453	1	453	0.0	935
TRINITY_DN2209_c0_g1_i3.p1	sp|Q8VC19|HEM1_MOUSE	100.000	536	0	0	1	536	1	536	0.0	1117
TRINITY_DN2207_c0_g1_i6.p1	sp|Q3U487|HECD3_MOUSE	100.000	311	0	0	1	311	551	861	0.0	638
TRINITY_DN2207_c0_g1_i7.p1	sp|Q3U487|HECD3_MOUSE	100.000	861	0	0	28	888	1	861	0.0	1765
TRINITY_DN2207_c0_g1_i8.p1	sp|Q3U487|HECD3_MOUSE	100.000	861	0	0	28	888	1	861	0.0	1765
TRINITY_DN2207_c0_g1_i3.p1	sp|Q3U487|HECD3_MOUSE	100.000	144	0	0	1	144	718	861	4.25e-97	300
TRINITY_DN2227_c0_g1_i2.p1	sp|Q3THG9|AASD1_MOUSE	100.000	412	0	0	1	412	1	412	0.0	842
TRINITY_DN2227_c0_g1_i3.p1	sp|Q3THG9|AASD1_MOUSE	100.000	205	0	0	1	205	208	412	2.59e-146	416
TRINITY_DN2222_c0_g1_i5.p1	sp|Q9EPJ9|ARFG1_MOUSE	100.000	414	0	0	1	414	1	414	0.0	845
TRINITY_DN2222_c0_g1_i1.p1	sp|Q9EPJ9|ARFG1_MOUSE	100.000	211	0	0	1	211	204	414	1.53e-145	414
TRINITY_DN2222_c0_g1_i3.p1	sp|Q9EPJ9|ARFG1_MOUSE	100.000	414	0	0	1	414	1	414	0.0	845
TRINITY_DN2239_c0_g1_i1.p1	sp|Q6PDZ2|TAF1C_MOUSE	100.000	274	0	0	1	274	71	344	0.0	563
TRINITY_DN2239_c0_g1_i2.p1	sp|Q6PDZ2|TAF1C_MOUSE	99.836	610	1	0	1	610	71	680	0.0	1227
TRINITY_DN2239_c0_g2_i1.p2	sp|Q6PDZ2|TAF1C_MOUSE	100.000	121	0	0	1	121	716	836	5.10e-74	238
TRINITY_DN2218_c0_g1_i4.p1	sp|Q9ET22|DPP2_MOUSE	100.000	94	0	0	46	139	413	506	8.37e-61	197
TRINITY_DN2218_c0_g1_i6.p1	sp|Q9ET22|DPP2_MOUSE	100.000	506	0	0	7	512	1	506	0.0	1053
TRINITY_DN2218_c0_g1_i7.p1	sp|Q9ET22|DPP2_MOUSE	100.000	226	0	0	1	226	281	506	2.70e-169	478
TRINITY_DN2218_c0_g1_i1.p1	sp|Q9ET22|DPP2_MOUSE	98.844	173	2	0	7	179	1	173	8.13e-123	358
TRINITY_DN2218_c0_g1_i3.p1	sp|Q9ET22|DPP2_MOUSE	100.000	331	0	0	1	331	176	506	0.0	690
TRINITY_DN2214_c1_g1_i1.p1	sp|O55187|CBX4_MOUSE	100.000	169	0	0	1	169	383	551	1.38e-118	348
TRINITY_DN2214_c0_g3_i1.p1	sp|Q99LI5|ZN281_MOUSE	99.888	893	1	0	18	910	1	893	0.0	1826
TRINITY_DN2201_c0_g1_i1.p1	sp|Q6ZQ03|FNBP4_MOUSE	100.000	260	0	0	1	260	770	1029	4.12e-177	517
TRINITY_DN2206_c0_g1_i4.p1	sp|Q9CRD2|EMC2_MOUSE	100.000	297	0	0	9	305	1	297	0.0	618
TRINITY_DN2219_c0_g1_i4.p1	sp|Q9JLZ8|SIGIR_MOUSE	100.000	409	0	0	1	409	1	409	0.0	836
TRINITY_DN2219_c0_g1_i6.p1	sp|Q9JLZ8|SIGIR_MOUSE	100.000	409	0	0	1	409	1	409	0.0	836
